ID,AGE,WORK,Gender_Männlich,Gender_Weiblich,Edu_Abgeschlossene_Berufsausbildung,Edu_Mittlere_Reife_Realschulabschluss,Edu_Abitur_oder_Fachabitur,Edu_Bachelor,Edu_Master,Edu_Doktortitel,AILiteracyUse,AILiteracyKno,AILiteracyDet,AILiteracyEth,PGAT,NGAT,CMV,NEOE,NEOA,NEOC,NEON,NEOO,Group_Nr,Prompt_Support,JC1IStR,JC1HRJD,SE1,SDT1AUT,SDT1COM,PROD1,TASKDIF1,MANI1,JC2IStR,JC2HRJD,SE2,SDT2AUT,SDT2COM,PROD2,TASKDIF2,MANI2,All_Prompts,Prompt_Count,Average_Word_Count_Prompts,First_Prompt_Word_Count,Total_Word_Count_Prompt,time_total,time_demogr,time_pers,time_task1,time_survey1,time_task2,time_survey2
ZZDSC0806,28.0,100.0,1,0,0,0,1,0,0,0,4.333333333333333,4.666666666666667,3.6666666666666665,3.5,3.6666666666666665,2.6666666666666665,5.0,3.75,3.25,3.25,3.5,4.2,3.0,0,2.4,2.75,100.0,5,5,4,2,"Ich musste eine Veranstaltung für Führungskräfte zusammenstellen, wo es um die digitale Transformation geht (was auch KI beeinhalten kann). Spezielle Hilfsmittel hatte ich keine, es standen ""lediglich"" die Vorgabe und drei Beispielfragen zur Verfügung, an denen ich mich orientieren konnte / musste. Da dort stand dass ich nur 12 Minuten Zeit habe und kein Timer zur Verfügung stand, habe ich mich sofort auf das Wesentliche konzentriert und abgeschickt, als ich denn Eindruck hatte die Aufgabe zufriedenstellend innerhalb des Zeitlimits bearbeitet zu haben.",4.4,3.0,70.0,4,5,4,2,"Mir stand ChatGPT zur Verfügung und ich musste eine einwöchige Kommunikationsstrategie zu Nachhaltigkeit im Unternehmen ausarbeiten. Mir standen wie davor auch zusätzliche Informationen wie drei Beispielfragen und Anweisungen zur Verfügung. Um die Aufgabe zielgerichteter bearbeiten zu können, habe ich die Anweisungen auch mit ChatGPT geteilt, allerdings war es dennoch herausfordernd passende Teile für diese Aufgabe herauszuarbeiten (weil ChatGPT standardmäßig so viel schreibt und eher allgemein bleibt).","Hi ChatGPT. Meine Vorgesetzte hat mich spontan gebeten dass ich bei einem Vorstandsmeeting aushelfen soll. Konkret geht es um eine einwöchige Kommunikationsstrategie zur Einführung von Nachhaltigkeit als Kernwert im gesamten Unternehmen, welche ich auf einer Seite zusammenfassen und erstellen soll. Berücksichtigt werden sollen auch folgende Punkte:\n1. Das Engagement des Unternehmens für Nachhaltigkeit gegenüber allen Mitarbeitenden, Stakeholdern und der Öffentlichkeit soll klar zum Ausdruck bringen.\n2. Die Strategie soll zu einem tieferen Verständnisses von Nachhaltigkeit und ihrer Bedeutung bei den Mitarbeitern beitragen.\n3. Die Umsetzung der Nachhaltigkeitsprinzipien soll in konkrete Maßnahmen und Initiativen in allen Abteilungen und Betrieben umgesetzt werden können. || Inwiefern würdest du diesen Plan überarbeiten, wenn du folgende Fragen beachten musst?\nFragen:\nWelche Ziele werden mit der Strategie verfolgt?\nWer ist das Zielpublikum?\nWelche Themen wären für die Mitarbeitenden am relevantesten und interessantesten?\nWelche Art von Erfahrung sollen die Mitarbeitenden machen? || Kannst du deine Schritte auch hierzu erläutern? ""Die Umsetzung der Nachhaltigkeitsprinzipien soll in konkrete Maßnahmen und Initiativen in allen Abteilungen und Betrieben umgesetzt werden können.""",3.0,53.333333333333336,98.0,160.0,54.33683333333333,4.432833333333334,1.223666666666667,11.844666666666663,8.866000000000001,18.192833333333333,9.776833333333334
ZZEDH1501,38.0,100.0,1,0,0,0,0,0,1,0,4.333333333333333,3.8333333333333335,3.333333333333333,3.0,4.333333333333333,1.6666666666666667,4.0,2.75,2.25,4.0,2.25,3.4,5.0,0,1.0,1.0,0.0,1,1,1,1,Bei der Aufgabe ging es um Nachhaltigkeitsprinzipien. Konnte die Aufgabe jedoch nicht abschließen. Weil es keine Hilfe von Chat-GPT gab.,3.8,4.0,100.0,4,5,3,3,Ich musste mich auf eine Präsentation zur digitalen Transformation vorbereiten. Ich könnte die Unterstützung von AI Chatgpt in Anspruch nehmen,Schreiben Sie eine 10-seitige Folienpräsentation zum Thema digitale Transformation. Beschreiben Sie die Lösung für Folgendes? Die Zielgruppe sind Mitarbeiter des Unternehmens.\nWelche Themen wären für die Führungskräfte am relevantesten und interessantesten?\nWelche Art von Erfahrung sollen die Führungskräfte machen? || Beschreiben Sie die 10 Punkte genauer und fügen Sie Bilder oder Blockdiagramme hinzu.,2.0,25.0,37.0,50.0,34.48383333333334,9.568333333333332,1.9115,3.329833333333333,2.022666666666667,13.285833333333333,4.365666666666667
ZZeKa1405,37.0,100.0,0,1,0,0,0,0,0,1,3.333333333333333,3.5,2.0,2.5,3.6666666666666665,2.333333333333333,5.0,3.25,3.5,3.5,3.5,2.8,5.0,0,2.2,2.0,90.0,2,3,2,2,Erstellen eines 1-wöchigen Kommunikationsplans für die Nachhaltigkeitsstrategie eines Unternehmens,2.8,3.75,50.0,3,2,2,2,"Erstellung einer 1-Tages Veranstaltung auf Vorstands-Ebene zum Thema Artificial Intelligence. Ein Timer mit der Zeit würde helfen. Ich hatte nicht auf die Uhr geachtet und hatte daher kein Zeitgefühl, was mich gestresst hat.","How many words is roughly a one-page article?  || Generate a 500-word text about the impact of AI on business models, suitable for the executive level of a corporation.  || Who are good corporate guest speakers on the newest trends in artificial intelligence?  || Who are good corporate guest speakers on the ethics of artificial intelligence?",4.0,13.25,8.0,53.0,47.6345,3.248333333333333,1.1265,14.407666666666668,3.5031666666666665,19.8925,5.456333333333333
ZZIKO0401,29.0,100.0,0,1,0,0,0,0,1,0,3.8333333333333335,3.0,2.0,2.5,2.6666666666666665,2.333333333333333,2.6666666666666665,2.5,1.75,3.75,2.5,3.4,5.0,0,2.6,3.0,100.0,4,2,3,2,"Ich musste ein Konzept erstellen, das diesmal nicht nur für einen Tag sondern eine Woche erarbeitet werden muss. Ich hatte 12 Minuten Zeit und es ging um Nachhaltigkeit und die Verbindung und Inititative zwischen der Organisation und den Mitarbeiter:innen und Nachhaltigkeit.",3.8,4.0,20.0,4,4,4,2,"Ich musste an die Vorgesetzte meines Chefs ein Konzept erstellen, das in einem Meeting vorgestellt werden konnte. Dabei ging es um eine eintägige Veranstaltung, die ein Konzept benötigte für Führungskräfte, mit denen die digitale Transformation diskutiert und thematisch eingeführt werden sollte. Ich konnte ChatGPT als Hilfe nutzen. Ich hatte 12 Minuten Zeit dafür.","Hallo ChatGPT, ich möchte gerne für Führungskräfte eine Veranstaltung vorbereiten, die darüber aufklärt, wie man künstliche Intelligenz, wie dich zum Beispiel, einsetzen kann. Dafür benötige ich ein Konzept. Es soll für eine eintägige Veranstaltung sein und das Thema diskutiert werden. Bitte erstelle mir ein Konzept dafür.",1.0,46.0,46.0,46.0,22.4155,2.9045,1.1728333333333334,4.605333333333333,3.2023333333333333,7.781166666666667,2.7493333333333334
ZZAZW0718,31.0,100.0,1,0,0,0,0,1,0,0,4.666666666666667,4.333333333333333,3.6666666666666665,3.5,4.0,1.6666666666666667,3.0,3.5,3.75,4.25,2.75,3.4,8.0,1,2.6,2.0,100.0,5,4,4,2,Ich musste einen One Pager entwerfen. Dieser onepager war über eine Veranstaltung über die digitale Transformation im Unternehmen. Zielgruppe waren Führungskräfte und IT Verantwortliche,4.6,5.0,10.0,5,4,4,4,Ich musste einen Onepager über das Thema Nachhaltigkeit erstellen. Das ganze war für ein wirtschaftliches Unternehmen. Ich konnte dabei Chat Gpt nutzen,"Ich muss ein Kommunikations one paper erstellen für die Nachhaltigkeit im Unternehmen || Nein zur ökologischen Nachhaltigkeit, dass das Unternehmen einen Kennwert einführt, bitte beachte dass die Zielgruppe Mitarbeiter sind und wie sie diesen Kennwert beeinflussen können",2.0,18.0,12.0,36.0,35.048,4.340833333333333,1.5245,11.878666666666668,0.1853333333333333,12.804833333333333,4.313833333333333
ZZYPE1411,27.0,100.0,1,0,1,0,0,0,0,0,3.0,3.1666666666666665,3.6666666666666665,3.0,3.6666666666666665,3.333333333333333,4.333333333333333,2.75,3.5,3.75,2.5,3.2,3.0,0,3.4,2.5,90.0,4,4,4,4,"Ich wurde von dem vorgesetzten meines Chefs gefragt ob ich eine eintägige Schulung für den Vorstand organisieren könnte. Hier ging es um Themen wie Digitale Transformation und die Einsetzung von KI. Hilfsmittel standen im Text, an diesen konnte man sich orientieren.",2.2,4.5,30.0,2,4,4,2,In 12 Minuten sollte man ein einwöchiges Vorstandsmeeting planen welches sich um die Nachhaltigkeit im gesamten Unternehmen dreht. Als Hilfsmittel haben Hinweise im Text und ein Tool geholfen welches durch promts Antworten geliefert hat.,Kannst du mir eine umfassendes Vorstandsmeeting zum Thema  Kommunikationsstrategie zur Einführung von Nachhaltigkeit für ein gesamtes Unternehmen erstellen? Das Meeting soll eine Woche gehen und die Ziele sind Umsetzung von Nachhaltigkeitsprinzipien und konkrete Maßnahmen und Initativen im Betrieb. Auch ein tiefes Verständnis und die Nachhaltigkeitsstrategie soll allen erklärt werden. Zudem soll das Engagement des Unternehmens zum Thema Nachhaltigkeit klar zum Ausdruck gebracht werden || Kannst du den Plan noch ausführlicher machen? || Kannst du hier noch Zeitangaben zu den Themen schreiben?,3.0,26.33333333333333,63.0,79.0,40.746833333333335,4.051666666666667,1.7016666666666669,16.1065,5.171,9.7265,3.9895
ZZize1717,27.0,75.0,1,0,0,0,1,0,0,0,5.0,4.833333333333333,5.0,5.0,4.0,4.0,3.0,4.25,4.0,4.0,4.25,4.0,1.0,0,1.6,1.0,75.0,3,3,4,4,Ich konnte beim zweiten Teil chatgpt nutzen.,3.4,4.25,76.0,4,4,4,3,"Man durfte bei der zweiten Aufgabe chatgpt verwenden, nicht bei der Ersten.",0,0.0,0.0,0.0,0.0,17.231166666666663,2.244833333333333,2.0295,5.407666666666667,4.222333333333333,3.0926666666666667,0.2341666666666667
ZZRDO1608,28.0,100.0,1,0,1,0,0,0,0,0,4.666666666666667,4.0,4.0,4.0,5.0,2.6666666666666665,4.333333333333333,3.5,2.5,4.25,3.5,4.0,7.0,0,2.4,2.75,85.0,1,4,2,2,"Ich sollte ein Konzept entwickeln, wie Führungskräften an einem Tag die Vorteile generativer KI nähergebracht werden können. Dazu standen mir als Hilfsmittel nur einige Fragen zur Verfügung.",1.2,1.0,10.0,1,1,2,2,Mir stand zur Bearbeitung ChatGPT zur Verfügung. Ich sollte dem Vorstand ein Konzept zur Einführung von nachhaltigen Maßnahmen im Unternehmen vorstellen.,"Hilf mir bei der Erstellung einer umfassenden, einwöchigen Kommunikationsstrategie zur Einführung von Nachhaltigkeit als Kernwert im gesamten Unternehmen",1.0,18.0,18.0,18.0,23.06533333333333,3.430333333333333,1.2488333333333337,6.750333333333333,3.729666666666666,4.927333333333333,2.978833333333333
ZZEOT3110,49.0,0.0,0,1,1,0,0,0,0,0,3.1666666666666665,4.333333333333333,4.0,3.0,3.333333333333333,3.333333333333333,3.0,3.5,2.75,3.75,3.25,4.2,7.0,0,3.2,1.75,100.0,3,1,2,4,Konzept für eine eintägige Veranstaltung für Führungskräfte erstellen.,2.2,5.0,5.0,2,3,2,3,"Aufgabe war, mit Hilfe von AI (da nur 12 Min Zeit) einen einwöchigen Plan zur Einführung von mehr Nachhaltigkeit in einem Unternehmen zu erstellen.","Hilf mir beim Erstellen eines Onepagers zu dem Thema: umfassende, einwöchige Kommunikationsstrategie zur Einführung von Nachhaltigkeit als Kernwert im gesamten Unternehmen. || Bitte arbeite Unterpunkte zu folgenden Fragen (sollen als Überschrift genutzt werden) ein.Welche Ziele werden mit der Strategie verfolgt?\nWer ist das Zielpublikum?\nWelche Themen wären für die Mitarbeitenden am relevantesten und interessantesten?\nWelche Art von Erfahrung sollen die Mitarbeitenden machen?\nChatGPT-Support\n\n",2.0,29.0,21.0,58.0,38.624,3.920333333333333,1.1781666666666666,16.6795,0.2971666666666666,10.908,5.640833333333333
ZZICO1912,39.0,100.0,0,1,0,0,0,0,1,0,5.0,4.166666666666667,4.0,3.0,3.333333333333333,2.333333333333333,3.0,3.25,2.25,4.0,2.25,4.2,1.0,0,3.6,2.25,100.0,5,3,1,1,Ich musste eine einwochige Kommunikationstrategie zur Einführung von Nachhaltigkeit in das Unternehmen entwickeln. Ich hatte keine Hilfsmittel,5.0,5.0,0.0,5,5,5,5,Ich musste eine eintagige Veranstaltung für Fühurngskräfte über das Thema Technologie und KI entwickeln. Ich konnte ChatGPT nutzen,"Entwickeln Sie ein Konzept für eine denkwürdige eintägige Veranstaltung für Führungskräfte, um die digitale Transformation zu diskutieren.",1.0,17.0,17.0,17.0,38.57366666666667,5.280833333333334,1.6858333333333335,15.075666666666669,7.294166666666666,6.464833333333333,2.772333333333333
ZZTHA1907,33.0,100.0,1,0,0,0,0,1,0,0,3.6666666666666665,3.6666666666666665,3.333333333333333,3.0,3.333333333333333,2.0,3.6666666666666665,3.0,3.25,3.0,2.0,3.6,7.0,0,3.2,2.75,100.0,4,4,4,2,Ich musste eine eintägige Verantstaltung zum Thema digitale Transformation konzipieren. Diese richtete sich an Führungskräfte des Unternehmens. Mir standen hierbei keine Hilfsmittel zur Verfügung.,4.4,4.0,80.0,4,5,4,2,Ich musste eine einwöche Kommunikationsstrategie auf einem One Pager entwerfen zur Einführung von Nachhaltigkeit als Kernwert des Unternehmens und dabei verschiedene Interessen berücksichtigen. Dabei stand mir Chat GPT als Hilfsmittel zur Verfügung.,"Baue mir eine einwöchige Kommunikationsstrategie zur Einführung von Nachhaltigkeit als Kernwert meines Unternehmens || baue eine einwöchige Kommunikationsstrategie zur Einführung von Nachhaltigkeit als Kernwert und achte dabei insbesondere auf die Ziele der Strategie, das Zielpublikum, relevante Themen für Mitarbeitende sowie die Erfahrung, welche Mitarbeitende machen sollen",2.0,22.5,13.0,45.0,23.8005,2.5236666666666663,0.7108333333333333,6.424833333333334,2.568166666666667,8.232166666666666,3.3408333333333333
ZZAMA0101,53.0,80.0,1,0,0,0,0,0,1,0,4.5,4.0,4.333333333333333,4.0,4.333333333333333,3.6666666666666665,3.0,2.5,3.5,3.5,3.0,3.8,6.0,1,5.0,2.5,100.0,5,5,3,2,"Ich musste ein einwöchigen Kommunikatiionsstrategie zur Einführung von Nachhaltigkeit als Kernwert im Unternehmen einwickeln.
Ich dürte dabei keine hilfsmittel benutzen.",4.2,4.0,20.0,3,3,4,4,"Ich musste ein Konzept entwickeln für eine denkwürdige eintägige Veranstaltung für Führungskräfte, um die digitale Transformation zu diskutieren.
Ich dürfte dabei ChatGPT benutzen.","Ich habe den Auftrag bekommen bei ein Vorstandsmeeting aushelfen könnte. Entwickeln Sie ein Konzept für eine denkwürdige eintägige Veranstaltung für Führungskräfte, um die digitale Transformation zu diskutieren.\nHier ist der Email den ich bekommen habe wo die aufgabe steht, damit du mehr informationen hast: ""Bitte lösen Sie die folgende Aufgabe\nEs ist Freitagnachmittag, die Vorgesetzte Ihres Chefs kommt auf Sie zu und fragt Sie, ob sie spontan für ein Vorstandsmeeting aushelfen können.\n\nEntwickeln Sie ein Konzept für eine denkwürdige eintägige Veranstaltung für Führungskräfte, um die digitale Transformation zu diskutieren.\n\nDie Aufgabe soll in Form eines schriftlichen One-Pagers gelöst werden.\n\nSie haben 12 Minuten Zeit.\n\nZielsetzung:\nErstellen Sie eine Veranstaltung, die sowohl informativ als auch unterhaltsam ist, bei der Führungskräfte etwas über die digitale Transformation erfahren und sich miteinander austauschen können.\nDie Teilnehmenden sollen inspiriert und darüber informiert werden, wie die neue Technologie der generativen KI ihr Geschäftsmodell beeinflusst.\nDie folgenden Fragen können helfen:\nWer ist das Zielpublikum?\nWelche Themen wären für die Führungskräfte am relevantesten und interessantesten?\nWelche Art von Erfahrung sollen die Führungskräfte machen?""",1.0,163.0,163.0,163.0,33.733,2.9661666666666666,1.0468333333333333,8.963166666666666,4.847166666666666,10.972166666666668,4.9375
ZZESA3011,30.0,25.0,1,0,0,0,1,0,0,0,4.166666666666667,4.333333333333333,3.0,4.5,4.0,3.6666666666666665,3.6666666666666665,4.25,3.0,4.25,2.0,3.8,8.0,1,2.8,1.0,100.0,1,3,2,2,Ich musste ein Event zum Thema Digitale Transformation planen. Ich hatte ein paar Vorgaben und Fragestellungen. Ich hatte (leider) kein ChatGPT.,3.2,5.0,20.0,3,4,4,4,Ich musste einen One-pager für einen Unternehmen verfassen. Dabei hatte ich Inhaltliche Vorgaben und Fragestellungen. Ich hatte ChatGPT als Hilfe.,"Entwickle einen One-Pager der eine umfassende, einwöchige Kommunikationsstrategie zur Einführung von Nachhaltigkeit als Kernwert darstellt. Dabei sollen folgende 3 Ziele deutlich werden: 1. Das Engagement des Unternehmens für Nachhaltigkeit gegenüber allen Mitarbeitenden, Stakeholdern und der Öffentlichkeit soll klar zum Ausdruck bringen. 2. Die Strategie soll zu einem tieferen Verständnisses von Nachhaltigkeit und ihrer Bedeutung bei den Mitarbeitern beitragen. 3. Die Umsetzung der Nachhaltigkeitsprinzipien soll in konkrete Maßnahmen und Initiativen in allen Abteilungen und Betrieben umgesetzt werden können. Berücksichtige auch die folgenden Fragestellungen: Welche Ziele werden mit der Strategie verfolgt? Wer ist das Zielpublikum? Welche Themen wären für die Mitarbeitenden am relevantesten und interessantesten? Welche Art von Erfahrung sollen die Mitarbeitenden machen?\n",1.0,111.0,111.0,111.0,38.98016666666667,4.645,1.457,12.879666666666669,4.351333333333333,11.073,4.574166666666667
ZZEFR1909,30.0,50.0,1,0,0,0,1,0,0,0,2.333333333333333,3.0,3.0,3.5,2.6666666666666665,2.6666666666666665,3.6666666666666665,3.0,3.0,3.0,3.75,4.2,3.0,0,2.4,2.25,90.0,2,2,2,3,"Ich sollte das Konzept für eine Veranstaltung vorschlagn, eine eintägige Schulung und Präsentation für Führungskräfte einer Firma über Digitale Transformation. Als Hilfsmittel erhielte ich drei Vorschläge worauf ich dabei achten sollte.",2.8,4.75,15.0,3,4,3,4,Ich musste ein Konzept entwickeln für eine einwöchige Veranstaltung um mein Unternehmen umweltfreundlicher zu machen durch konkrete Maßnahmen und Bewusstseins-Schulung. Als Hilfsmittel hatte ich ChatGPT welches sehr  schnell einen ziemlich konkreten Plan vorgeschlagen hatte.,"Hallo, ich brauche Hilfe für eine einwöchige Kommunikationsstrategie um Nachhaltigkeit als Kernwert in unserem Unternehmen einzuführen. || Kannst du das so verändern das konkrete Maßnahmen in allen Abteilungen und Betrieben umgesetzt werden.",2.0,15.5,16.0,31.0,32.45283333333334,3.937833333333333,1.166,11.077166666666669,5.216833333333333,6.441666666666666,4.613333333333333
ZZAKI601,33.0,0.0,1,0,1,0,0,0,0,0,4.833333333333333,3.5,3.0,4.0,3.333333333333333,3.333333333333333,5.0,3.5,2.25,3.5,3.75,3.6,4.0,1,2.2,1.0,100.0,5,2,3,3,"Für ein Unternehmen soll eine Tagung geplant werden, welche sich mit dem Thema der digitalen Transformation im Unternehmen beschäftigen soll. Auf Grund der Orientierung dieser Studie gehe ich davon aus, dass dies das Verwenden von ""KI"" (eher LLMDA) im Arbeitsumfeld meint und die Führungskräfte entsprechend geschult werden sollen. Es standen keine Hilfmittel mit Ausnahme von drei Pseudo-Hilfsmittel-Fragen zur Verfügung.",3.6,4.0,25.0,1,3,3,2,"Ziel der Aufgabe war die Ausarbeitung einer groben Übersicht einer Kommunikationsstrategie zum Thema Nachhaltigkeit für ein Vorstandsmeeting. Die Rahmenbedingungen waren unter Anderem:
Länge: Eine Arbeitswoche
Spezifische Effektivität: Allgemeine Umsetzbartkeit im Unternehmen
Reichweite: Unternehmen, Anteilseigner, Öffentlichkeit
Die Übersicht durfte nicht länger sein als eine Seite (One Pager).
Zur Hilfe hatte ich ein Eingabeterminal, dass die Interaktion mit einem LLM ermöglichte.","Bitte definiere das Wort ""Kommunikationsstrategie"" im Umfeld eines mittelständischen Unternehmens. || Bitte setzte die aktuelle Session zurück, um ein neues Thema bearbeiten zu können || Ich möchte eine Kommunikationsstrategie für ein generisches Unternehmen mit dem Namen HEROKU erstellen, zu der Kommunikationsstrategie werde ich dir in der nächsten Eingabe besimmte Rahmenbedingungen nennen. Es ist wichtig zu beachten, dass ich nur beschränkten Wissen über den Aufbau einer solche Strategie besitze. || Die Kommunikationsstrategie die du ausarbeiten sollst muss folgenden Rahmenbedingungen entsprechen: || 1) Die Kommunikationsstrategie ist auf eine Arbeitswoche (5 Tage) festgelegt.\n2) Die Kommunikationsstrategie hat das zentrale Thema: ""Nachhaltigkeit als Kernwert im gesamten Unternehmen"".\n3) Die fertige Wochenübersicht der Kommunikationsstrategie darf nicht länger als eine Din A4 Seite Schriftgröße 11 sein.\n4) Ziel der Kommunikationsstrategie sind: Alle Beschäftigten, Stakeholder sowie die mit dem Unternehmen in Kontakt stehende Öffentlichkeit.\n5) Explizit die Mitarbeiter sollen über das tiefere Verständnis zum Thema Nachhaltigkeit informiert werden.\n6) Alle Prinzipien die mit der Nachhaltigkeit in Kontakt stehen müssen so formuliert sein, dass alle resultierenden Maßnahmen in allen Abteilungen und Betrieben umgesetzt werden können.\n\nSind die Rahmenbedingungen für dich ausreichend? || Danke für deine Hilfe, dies Session kann beendet werden",6.0,30.33333333333333,10.0,182.0,75.08283333333334,6.333666666666667,1.8416666666666663,21.7485,8.562166666666666,27.260166666666667,9.336666666666668
klief99,32.0,100.0,1,0,0,0,0,0,1,0,4.833333333333333,4.166666666666667,4.0,2.5,2.6666666666666665,1.6666666666666667,2.333333333333333,2.5,2.5,4.0,1.25,4.2,4.0,1,1.8,1.0,100.0,5,5,2,1,"ich sollte einen 1seitigen plan schreiben, wie ich dem vorstand eine digitale transformation rübgerbringe, welche einen ganzen tag füllen sollte.diese sollte interessant , lustig und inspirierend gestaltet werden",5.0,5.0,10.0,4,4,4,2,"ich musste eine wochen seminar planen, wie das unternehmen nachhaltig wird. ich durfte chatgpt benutzten und habe erlernt, wie ich chatgpt benutzen sollte","Entwickeln Sie eine umfassende, einwöchige Kommunikationsstrategie zur Einführung von Nachhaltigkeit als Kernwert im gesamten Unternehmen.\n\nDie Aufgabe soll in Form eines schriftlichen One-Pagers gelöst werden. \n Zielsetzung\n\n    Das Engagement des Unternehmens für Nachhaltigkeit gegenüber allen Mitarbeitenden, Stakeholdern und der Öffentlichkeit soll klar zum Ausdruck bringen.\n\n    Die Strategie soll zu einem tieferen Verständnisses von Nachhaltigkeit und ihrer Bedeutung bei den Mitarbeitern beitragen.\n\n    Die Umsetzung der Nachhaltigkeitsprinzipien soll in konkrete Maßnahmen und Initiativen in allen Abteilungen und Betrieben umgesetzt werden können.\n\nDie folgenden Fragen können helfen:\n\n    Welche Ziele werden mit der Strategie verfolgt?\n\n    Wer ist das Zielpublikum?\n\n    Welche Themen wären für die Mitarbeitenden am relevantesten und interessantesten?\n\n    Welche Art von Erfahrung sollen die Mitarbeitenden machen?\n",1.0,111.0,111.0,111.0,26.47983333333333,3.0155000000000003,1.4423333333333337,8.589833333333333,3.643333333333333,6.201333333333333,3.5875
ZZAMU1201,25.0,100.0,1,0,0,0,0,1,0,0,4.833333333333333,4.333333333333333,4.333333333333333,4.5,4.0,4.333333333333333,4.666666666666667,3.75,3.75,3.5,3.25,4.0,4.0,1,3.6,3.5,100.0,5,5,5,3,"Ziel ist es, eine Veranstaltung zu schaffen, die sowohl informativ als auch unterhaltsam ist, bei der Führungskräfte mehr über die digitale Transformation erfahren und miteinander in Kontakt treten können, wobei der Schwerpunkt darauf liegt, wie generative KI ihr Geschäftsmodell beeinflusst. Das Konzept sollte das Zielpublikum, relevante Themen für Führungskräfte und die Art der Erfahrung, die die Führungskräfte während der Veranstaltung machen sollten, ansprechen.",3.6,3.75,90.0,5,3,4,4,"Ich wurde gebeten, einen kurzen Überblick über eine Nachhaltigkeitsstrategie für eine Organisation zu geben. Die Strategie umfasste Ziele, Ziele, Zielgruppen, Themen, Erfahrungen und einen Plan für eine einwöchige Veranstaltung, um eine Kultur der Nachhaltigkeit innerhalb des Unternehmens und bei seinen Stakeholdern zu fördern. Meine Aufgabe war es, diese Strategie klar und prägnant zu formulieren.","Gestalten Sie dies prägnanter und passen Sie es auf eine Seite\n\n**Nachhaltigkeitsintegrationsstrategie**\n\n**Zielsetzung:**\nNachhaltigkeit als Kernwert innerhalb der Organisation zu verankern und sicherzustellen, dass alle Mitarbeiter, Stakeholder und die Öffentlichkeit informiert und in unser Engagement für nachhaltige Praktiken einbezogen werden.\n\n**Ziele:**\n1. **Bewusstsein:** Steigern Sie das Bewusstsein für Nachhaltigkeitsthemen und das Engagement des Unternehmens dafür.\n2. **Schulung:** Informieren Sie Ihre Mitarbeiter über nachhaltige Praktiken und deren Vorteile.\n3. **Engagement:** Ermutigen Sie zur aktiven Teilnahme an Nachhaltigkeitsinitiativen.\n4. **Integration:** Nachhaltigkeitsprinzipien abteilungsübergreifend in umsetzbare Maßnahmen umsetzen.\n\n**Zielgruppe:**\n- Alle Angestellten\n- Stakeholder\n- Allgemeine Öffentlichkeit\n\n**Schlüsselthemen:**\n1. **Unsere Nachhaltigkeitsvision:** Kommunikation der langfristigen Nachhaltigkeitsziele des Unternehmens.\n2. **Nachhaltigkeit im Alltag:** Praktische Tipps zur Integration von Nachhaltigkeit in den Arbeitsalltag.\n3. **Innovation für Nachhaltigkeit:** Zeigt, wie Innovation nachhaltige Praktiken vorantreiben kann.\n4. **Nachhaltigkeits-Erfolgsgeschichten:** Austausch von Beispielen erfolgreicher Nachhaltigkeitsinitiativen innerhalb des Unternehmens.\n\n**Erfahrung:**\n- **Interaktive Sitzungen:** Workshops und Seminare zur Aufklärung der Mitarbeiter über Nachhaltigkeit.\n- **Nachhaltigkeitsherausforderungen:** Einwöchige Herausforderungen zur Förderung nachhaltiger Verhaltensweisen.\n- **Feedback-Foren:** Möglichkeiten für Mitarbeiter, Ideen zum Thema Nachhaltigkeit einzubringen.\n- **Nachhaltigkeitsmesse:** Ein Tag zur Ausstellung nachhaltiger Produkte und Dienstleistungen, sowohl innerhalb als auch außerhalb des Unternehmens.\n\n**Kommunikationsplan:**\n- **Montag:** Auftaktveranstaltung mit Grundsatzrede des CEO und Einführung in die Aktivitäten der Woche.\n- **Dienstag-Donnerstag:** Thementage mit Schwerpunkt auf Schlüsselthemen mit interaktiven Sitzungen und Herausforderungen.\n- **Freitag:** Abschlussveranstaltung mit Nachhaltigkeitsmesse und Bekanntgabe der Challenge-Gewinner.\n\n**Ergebnis:**\nDie Mitarbeiter erhalten ein tieferes Verständnis für Nachhaltigkeit und ihre Bedeutung und werden mit Wissen und Werkzeugen ausgestattet, um nachhaltige Praktiken in ihren Rollen umzusetzen. Die Strategie zielt darauf ab, eine Kultur der Nachhaltigkeit zu fördern, die mit den Werten und operativen Zielen des Unternehmens übereinstimmt.",1.0,240.0,240.0,240.0,18.55183333333333,2.3396666666666666,0.5468333333333334,4.612,3.297333333333333,5.055833333333334,2.7001666666666666
